customerID,Contract,tenure,MonthlyCharges,Churn,Churn_Probability,MRR_at_Risk,Risk_Tier
5685-IIXLY,0,5,83.6,Yes,0.7134,59.64,High Risk
5671-UUNXD,1,50,100.65,No,0.2149,21.63,Low Risk
0956-ACVZC,1,54,94.1,No,0.1708,16.07,Low Risk
2325-NBPZG,0,3,74.55,No,0.4865,36.27,Medium Risk
4250-ZBWLV,1,68,108.45,Yes,0.2285,24.78,Low Risk
4482-FTFFX,0,5,56.15,No,0.3358,18.86,Medium Risk
8859-DZTGQ,2,33,20.35,No,0.0285,0.58,Low Risk
0440-MOGPM,1,41,80.55,No,0.1354,10.91,Low Risk
0020-JDNXP,1,34,61.25,No,0.0363,2.22,Low Risk
3752-CQSJI,0,13,20.45,No,0.0883,1.81,Low Risk
5025-GOOKI,0,20,18.9,No,0.0929,1.76,Low Risk
4698-KVLLG,2,51,19.6,No,0.0075,0.15,Low Risk
5095-AESKG,0,3,91.5,Yes,0.8346,76.37,High Risk
2887-JPYLU,0,41,45.2,No,0.1154,5.22,Low Risk
4770-QAZXN,0,13,19.45,No,0.1316,2.56,Low Risk
4896-CPRPF,2,35,25.45,No,0.0109,0.28,Low Risk
1871-MOWRM,0,12,80.85,Yes,0.5775,46.69,Medium Risk
9714-EDSUC,0,4,94.9,No,0.4204,39.9,Medium Risk
2027-OAQQC,0,43,49.05,Yes,0.2636,12.93,Low Risk
0282-NVSJS,0,12,29.3,No,0.153,4.48,Low Risk
9090-SGQXL,0,68,105.3,Yes,0.5484,57.75,Medium Risk
6595-YGXIT,0,25,88.95,Yes,0.5374,47.8,Medium Risk
7353-YOWFP,1,7,20.25,No,0.0317,0.64,Low Risk
9835-ZIITK,1,66,110.85,Yes,0.3162,35.05,Medium Risk
8008-ESFLK,1,53,110.5,No,0.2174,24.02,Low Risk
7537-CBQUZ,0,63,109.4,No,0.245,26.8,Low Risk
1555-DJEQW,2,70,114.2,Yes,0.1262,14.41,Low Risk
5649-TJHOV,0,27,36.5,Yes,0.4705,17.17,Medium Risk
0519-XUZJU,0,1,70.75,Yes,0.8004,56.63,High Risk
3363-EWLGO,0,5,19.95,No,0.1666,3.32,Low Risk
4750-UKWJK,1,37,19.6,No,0.0068,0.13,Low Risk
6338-AVWCY,0,3,40.15,Yes,0.5979,24.01,Medium Risk
1689-YQBYY,0,12,76.6,No,0.5101,39.07,Medium Risk
4487-ZYJZK,1,38,19.6,No,0.0114,0.22,Low Risk
2959-FENLU,0,9,85.3,No,0.5429,46.31,Medium Risk
0708-LGSMF,0,13,65.85,No,0.2969,19.55,Low Risk
9253-QXKBE,0,29,94.45,Yes,0.5934,56.05,Medium Risk
7634-HLQJR,2,47,20.05,No,0.0025,0.05,Low Risk
0487-RPVUM,0,61,99.4,No,0.1614,16.04,Low Risk
4079-ULGFR,0,16,20.0,No,0.1241,2.48,Low Risk
2516-XSJKX,2,41,78.45,No,0.0366,2.87,Low Risk
0057-QBUQH,2,43,25.1,No,0.0269,0.68,Low Risk
9445-SZLCH,0,36,97.35,Yes,0.3633,35.37,Medium Risk
6599-SFQVE,0,6,55.0,No,0.3795,20.87,Medium Risk
8331-ZXFOE,1,58,71.1,No,0.026,1.85,Low Risk
4003-FUSHP,0,19,61.55,No,0.1929,11.87,Low Risk
0356-ERHVT,0,11,45.9,No,0.228,10.47,Low Risk
7325-ENZFI,1,39,40.3,No,0.047,1.89,Low Risk
4884-ZTHVF,0,8,87.1,No,0.6314,54.99,High Risk
3920-HIHMQ,0,26,49.5,No,0.1277,6.32,Low Risk
3055-OYMSE,0,53,73.8,No,0.3202,23.63,Medium Risk
0613-WUXUM,2,70,19.2,No,0.0332,0.64,Low Risk
7568-PODML,0,1,45.3,Yes,0.7114,32.23,High Risk
4458-KVRBJ,2,59,25.0,No,0.0118,0.3,Low Risk
5349-IECLD,0,2,94.95,Yes,0.7792,73.99,High Risk
1397-XKKWR,1,7,35.3,No,0.0951,3.36,Low Risk
3945-GFWQL,0,12,44.55,Yes,0.3602,16.05,Medium Risk
8097-OMULG,1,59,76.75,No,0.0466,3.58,Low Risk
6013-BHCAW,2,61,81.0,No,0.0281,2.28,Low Risk
0401-WDBXM,2,72,105.55,No,0.0702,7.41,Low Risk
3387-PLKUI,0,13,18.8,No,0.1685,3.17,Low Risk
6096-EGVTU,1,64,24.9,No,0.0119,0.3,Low Risk
3797-VTIDR,0,1,23.45,Yes,0.708,16.6,High Risk
5081-NWSUP,1,10,64.9,No,0.109,7.07,Low Risk
2580-ATZSQ,1,65,61.35,No,0.0267,1.64,Low Risk
8085-MSNLK,2,62,113.95,No,0.0786,8.96,Low Risk
9691-HKOVS,1,55,90.15,No,0.0957,8.63,Low Risk
9881-VCZEP,0,25,54.1,No,0.1741,9.42,Low Risk
9526-BIHHD,0,1,29.7,Yes,0.5174,15.37,Medium Risk
8757-TFHHJ,0,1,49.8,No,0.4756,23.68,Medium Risk
4523-WXCEF,0,59,101.1,Yes,0.4193,42.39,Medium Risk
1468-DEFNC,2,64,24.4,No,0.0015,0.04,Low Risk
5119-KEPFY,0,36,95.0,No,0.4354,41.36,Medium Risk
8364-TRMMK,0,3,50.65,Yes,0.5481,27.76,Medium Risk
0916-KNFAJ,2,61,69.9,No,0.0194,1.36,Low Risk
8319-QBEHW,1,26,39.95,No,0.1541,6.16,Low Risk
3063-QFSZL,0,1,55.4,Yes,0.663,36.73,High Risk
8775-LHDJH,0,1,90.6,Yes,0.8685,78.69,High Risk
9625-QNLUX,2,68,103.25,No,0.0577,5.96,Low Risk
3097-NQYSN,0,2,86.85,Yes,0.8327,72.32,High Risk
4024-CSNBY,2,72,94.25,No,0.0271,2.55,Low Risk
7110-BDTWG,2,71,47.05,No,0.1259,5.92,Low Risk
7493-GVFIO,2,57,20.55,No,0.01,0.21,Low Risk
0690-SRQID,0,4,19.65,No,0.13,2.55,Low Risk
9605-WGJVW,0,1,70.2,No,0.7852,55.12,High Risk
9114-DPSIA,2,72,81.0,No,0.0172,1.39,Low Risk
4700-UBQMV,1,21,75.9,No,0.0817,6.2,Low Risk
7711-GQBZC,2,71,24.7,No,0.0029,0.07,Low Risk
3565-UNOCC,0,29,99.05,Yes,0.5482,54.3,Medium Risk
4627-MIHJH,2,69,110.25,No,0.1001,11.04,Low Risk
9795-NREXC,2,64,85.0,No,0.0101,0.86,Low Risk
8573-CGOCC,0,16,19.75,No,0.1327,2.62,Low Risk
7356-AYNJP,1,4,23.9,No,0.0326,0.78,Low Risk
9249-FXSCK,1,52,111.25,Yes,0.3278,36.47,Medium Risk
5493-SDRDQ,0,2,55.1,Yes,0.5401,29.76,Medium Risk
6286-SUUWT,0,1,19.95,No,0.3453,6.89,Medium Risk
4819-HJPIW,0,18,25.15,No,0.1665,4.19,Low Risk
8654-DHAOW,0,2,54.15,No,0.5185,28.08,Medium Risk
5438-QMDDL,0,19,59.8,No,0.1352,8.08,Low Risk
9812-GHVRI,0,40,83.85,No,0.3028,25.39,Medium Risk
5553-AOINX,1,66,104.9,No,0.1892,19.85,Low Risk
1228-ZLNBX,0,21,75.3,No,0.3046,22.94,Medium Risk
4226-KKDON,0,8,66.65,No,0.1844,12.29,Low Risk
3831-YCPUO,2,72,109.5,No,0.0278,3.04,Low Risk
7445-WMRBW,1,48,73.85,No,0.0567,4.19,Low Risk
3308-DGHKL,2,69,19.3,No,0.0232,0.45,Low Risk
9924-JPRMC,2,72,118.2,No,0.0718,8.49,Low Risk
0080-EMYVY,1,14,51.45,No,0.1185,6.1,Low Risk
6218-KNUBD,0,6,59.45,No,0.2587,15.38,Low Risk
7337-CINUD,2,8,19.5,No,0.0558,1.09,Low Risk
7609-NRNCA,1,17,19.55,No,0.0133,0.26,Low Risk
0623-EJQEG,1,65,93.55,No,0.1906,17.83,Low Risk
7153-CHRBV,1,57,59.3,No,0.0091,0.54,Low Risk
0871-URUWO,0,13,102.25,Yes,0.6772,69.24,High Risk
9190-MFJLN,0,19,95.9,Yes,0.4878,46.78,Medium Risk
6198-PNNSZ,1,56,109.8,No,0.1614,17.72,Low Risk
3317-VLGQT,0,14,78.1,No,0.5346,41.75,Medium Risk
4132-POCZS,0,52,39.9,No,0.1793,7.15,Low Risk
5614-DNZCE,2,58,64.9,No,0.0332,2.15,Low Risk
1095-JUDTC,0,47,95.05,Yes,0.4277,40.65,Medium Risk
3896-RCYYE,0,67,53.4,No,0.114,6.09,Low Risk
9638-JIQYA,0,2,24.9,No,0.4818,12.0,Medium Risk
3258-SANFR,0,6,44.7,No,0.3544,15.84,Medium Risk
3726-TBHQT,2,71,114.0,No,0.0438,4.99,Low Risk
3190-ITQXP,2,46,20.25,No,0.0053,0.11,Low Risk
0870-VEMYL,0,5,53.85,Yes,0.3886,20.93,Medium Risk
4833-QTJNO,0,67,83.85,No,0.1539,12.9,Low Risk
3039-MJSLN,0,3,20.2,No,0.1095,2.21,Low Risk
0178-CIIKR,0,3,19.95,No,0.1598,3.19,Low Risk
5385-SUIRI,0,52,104.2,Yes,0.4773,49.73,Medium Risk
3982-XWFZQ,0,42,50.25,Yes,0.2783,13.98,Low Risk
5774-QPLTF,1,50,20.35,No,0.0072,0.15,Low Risk
2322-VCZHZ,0,23,90.0,No,0.3468,31.21,Medium Risk
5010-IPEAQ,2,67,54.2,No,0.0136,0.74,Low Risk
4009-ALQFH,0,25,99.5,Yes,0.5418,53.91,Medium Risk
6383-ZTSIW,1,39,99.1,No,0.1135,11.25,Low Risk
8990-YOZLV,2,69,66.9,No,0.0359,2.4,Low Risk
3069-SSVSN,1,1,25.85,No,0.1712,4.43,Low Risk
5222-IMUKT,0,32,91.05,No,0.4024,36.64,Medium Risk
3627-FCRDW,0,9,71.0,Yes,0.4634,32.9,Medium Risk
7562-GSUHK,0,16,93.2,Yes,0.5145,47.95,Medium Risk
6685-XSHHU,2,60,20.95,No,0.0033,0.07,Low Risk
8901-UPRHR,2,72,109.2,No,0.0819,8.94,Low Risk
4903-UYAVB,0,5,19.35,Yes,0.2657,5.14,Low Risk
0118-JPNOY,0,26,85.8,No,0.3421,29.35,Medium Risk
6776-TLWOI,0,3,19.85,Yes,0.1837,3.65,Low Risk
3845-FXCYS,0,2,19.65,No,0.2336,4.59,Low Risk
5857-XRECV,1,2,20.5,No,0.0554,1.14,Low Risk
0725-CXOTM,1,36,89.65,No,0.072,6.45,Low Risk
4343-EJVQB,0,7,74.35,No,0.4112,30.57,Medium Risk
9000-PLFUZ,2,60,49.45,No,0.0684,3.38,Low Risk
3427-GGZZI,0,19,89.1,No,0.5253,46.8,Medium Risk
7779-ORAEL,2,45,75.15,No,0.0531,3.99,Low Risk
0644-OQMDK,0,4,70.65,No,0.553,39.07,Medium Risk
4077-CROMM,0,31,104.2,Yes,0.5132,53.48,Medium Risk
3154-CFSZG,0,47,90.05,No,0.2671,24.05,Low Risk
2868-MZAGQ,0,1,79.25,Yes,0.8606,68.2,High Risk
4847-QNOKA,0,1,44.9,Yes,0.5284,23.73,Medium Risk
2220-IAHLS,0,1,19.4,No,0.1323,2.57,Low Risk
1658-XUHBX,0,59,88.75,No,0.312,27.69,Medium Risk
6379-RXJRQ,0,10,70.1,Yes,0.5441,38.14,Medium Risk
2378-HTWFW,0,35,91.0,No,0.2937,26.73,Low Risk
8650-RHRKE,0,4,29.65,Yes,0.6175,18.31,High Risk
4377-VDHYI,1,32,90.8,No,0.1263,11.47,Low Risk
0475-RIJEP,0,43,77.85,Yes,0.4396,34.22,Medium Risk
1260-TTRXI,0,4,54.3,Yes,0.5488,29.8,Medium Risk
3719-TDVQB,2,54,18.95,No,0.0264,0.5,Low Risk
6328-ZPBGN,0,11,95.15,Yes,0.7463,71.01,High Risk
0201-MIBOL,2,66,102.4,No,0.1008,10.32,Low Risk
4937-QPZPO,1,61,99.9,No,0.2584,25.81,Low Risk
2925-VDZHY,2,72,88.7,No,0.0122,1.08,Low Risk
6981-TDRFT,1,44,54.3,No,0.0671,3.64,Low Risk
3413-CSSTH,0,41,55.7,No,0.1582,8.81,Low Risk
8033-VCZGH,1,50,103.95,No,0.3035,31.55,Medium Risk
4789-KWMXN,1,47,110.85,Yes,0.2985,33.09,Low Risk
0224-NIJLP,2,8,20.15,No,0.0271,0.55,Low Risk
7542-CYDDM,0,18,20.05,No,0.0687,1.38,Low Risk
4718-WXBGI,2,72,91.95,No,0.0126,1.16,Low Risk
2867-UIMSS,0,1,80.5,Yes,0.8275,66.61,High Risk
8495-PRWFH,0,42,55.65,No,0.2079,11.57,Low Risk
0439-IFYUN,0,18,74.7,No,0.4656,34.78,Medium Risk
5716-LIBJC,1,13,104.15,No,0.394,41.04,Medium Risk
2868-LLSKM,1,68,83.65,No,0.0719,6.01,Low Risk
8111-RKSPX,0,4,72.2,Yes,0.6405,46.24,High Risk
2988-QRAJY,2,69,110.05,No,0.1039,11.43,Low Risk
1585-MQSSU,0,17,51.5,Yes,0.1961,10.1,Low Risk
0071-NDAFP,2,25,25.5,No,0.0455,1.16,Low Risk
2856-NNASM,0,43,89.55,Yes,0.491,43.97,Medium Risk
7328-ZJAJO,2,59,19.5,No,0.0042,0.08,Low Risk
6458-CYIDZ,0,5,80.7,No,0.4011,32.37,Medium Risk
8559-CIZFV,1,21,77.5,Yes,0.3199,24.79,Medium Risk
1090-PYKCI,1,69,105.1,No,0.0664,6.98,Low Risk
3058-WQDRE,0,13,25.15,No,0.2555,6.43,Low Risk
7547-EKNFS,0,42,95.25,Yes,0.3852,36.69,Medium Risk
2279-AXJJK,0,52,95.65,No,0.229,21.9,Low Risk
6769-DYBQN,0,46,85.0,Yes,0.3747,31.85,Medium Risk
0909-SELIE,2,61,80.8,No,0.0262,2.12,Low Risk
3417-TSCIC,1,29,24.85,No,0.0875,2.17,Low Risk
1042-HFUCW,1,25,54.75,No,0.0895,4.9,Low Risk
4439-JMPMT,0,5,85.75,Yes,0.6879,58.99,High Risk
6537-OTKMY,1,15,50.75,No,0.1931,9.8,Low Risk
8999-EXMNO,2,19,20.15,No,0.0075,0.15,Low Risk
6725-TPKJO,2,44,20.05,No,0.0089,0.18,Low Risk
2446-BEGGB,0,6,98.25,Yes,0.8282,81.37,High Risk
7162-WPHPM,2,58,71.6,No,0.0252,1.8,Low Risk
1599-MMYRQ,1,62,81.45,No,0.0539,4.39,Low Risk
8821-KVZKQ,1,70,58.4,No,0.0492,2.87,Low Risk
1496-GGSUK,0,1,25.7,Yes,0.7276,18.7,High Risk
6434-TTGJP,2,10,53.7,No,0.0261,1.4,Low Risk
0042-JVWOJ,1,26,19.6,No,0.01,0.2,Low Risk
0130-SXOUN,0,66,89.4,No,0.2474,22.12,Low Risk
2575-GFSOE,0,7,69.0,Yes,0.5178,35.73,Medium Risk
2330-PQGDQ,1,51,84.2,No,0.0637,5.36,Low Risk
1452-UZOSF,2,72,106.1,No,0.0499,5.29,Low Risk
2097-YVPKN,2,65,25.75,No,0.0058,0.15,Low Risk
2842-JTCCU,0,2,46.05,Yes,0.5255,24.2,Medium Risk
8597-CTXVJ,1,70,64.95,No,0.0212,1.38,Low Risk
6631-HMANX,2,72,85.45,No,0.0131,1.12,Low Risk
9962-BFPDU,0,1,20.05,No,0.3609,7.24,Medium Risk
3296-SILRA,0,1,76.4,Yes,0.7397,56.51,High Risk
9681-OXGVC,0,5,100.5,Yes,0.828,83.21,High Risk
6394-HHHZM,0,3,20.7,No,0.1324,2.74,Low Risk
5995-LFTLE,2,58,25.3,No,0.0293,0.74,Low Risk
5180-UCIIQ,0,22,40.05,Yes,0.4564,18.28,Medium Risk
1932-UEDCX,0,33,100.6,No,0.4679,47.07,Medium Risk
7153-OANIO,0,1,69.95,Yes,0.8074,56.48,High Risk
5188-HGMLP,0,54,74.0,No,0.2523,18.67,Low Risk
0665-XHDJU,2,72,99.4,No,0.1368,13.6,Low Risk
6521-YYTYI,0,1,93.3,Yes,0.8501,79.31,High Risk
8878-HMWBV,0,3,49.15,Yes,0.6265,30.79,High Risk
8265-HKSOW,2,72,107.45,No,0.0427,4.59,Low Risk
3544-FBCAS,2,72,83.6,No,0.0235,1.96,Low Risk
5331-RGMTT,0,54,99.05,No,0.5168,51.19,Medium Risk
4759-PXTAN,1,59,80.1,No,0.1001,8.02,Low Risk
7054-DMVAS,2,54,65.3,No,0.023,1.5,Low Risk
3428-MMGUB,2,60,89.55,No,0.1774,15.89,Low Risk
6549-BTYPG,2,60,60.8,No,0.0189,1.15,Low Risk
7823-JSOAG,0,3,74.5,No,0.6364,47.41,High Risk
3705-RHRFR,2,69,99.15,No,0.0589,5.84,Low Risk
9374-YOLBJ,0,1,19.25,No,0.2204,4.24,Low Risk
9074-KGVOX,0,50,39.45,No,0.0868,3.42,Low Risk
6128-DAFVY,0,56,44.85,No,0.1976,8.86,Low Risk
9933-QRGTX,2,60,97.2,No,0.1094,10.63,Low Risk
4476-OSWTN,1,69,110.55,No,0.2029,22.43,Low Risk
3751-KTZEL,0,1,35.05,Yes,0.6329,22.18,High Risk
1977-STDKI,0,1,73.0,Yes,0.8014,58.5,High Risk
5066-GFJMM,0,3,19.9,No,0.1537,3.06,Low Risk
2661-GKBTK,2,60,76.95,No,0.0104,0.8,Low Risk
0458-HEUZG,2,13,35.4,No,0.0872,3.09,Low Risk
7268-WNTCP,2,62,20.45,No,0.0035,0.07,Low Risk
0824-VWDPO,1,45,96.75,No,0.0991,9.59,Low Risk
8409-WQJUX,1,25,54.2,No,0.0779,4.22,Low Risk
2578-JQPHZ,2,44,100.1,No,0.0871,8.72,Low Risk
3278-FSIXX,0,2,45.25,No,0.5147,23.29,Medium Risk
5813-UECBU,0,33,83.85,Yes,0.3798,31.85,Medium Risk
0328-GRPMV,0,1,70.1,Yes,0.8298,58.17,High Risk
9746-UGFAC,1,22,20.85,No,0.0378,0.79,Low Risk
2946-KIQSP,0,35,33.45,No,0.1327,4.44,Low Risk
0625-AFOHS,2,29,20.2,No,0.0047,0.09,Low Risk
6726-WEXXK,1,27,85.9,No,0.1195,10.27,Low Risk
4636-OLWOE,1,54,61.0,No,0.0469,2.86,Low Risk
4342-HENTK,0,2,70.65,Yes,0.6014,42.49,High Risk
4685-ERGHK,1,57,86.9,No,0.2491,21.65,Low Risk
0885-HMGPY,2,62,69.4,No,0.0106,0.74,Low Risk
5003-OKNNK,1,15,20.35,No,0.0291,0.59,Low Risk
4195-SMMNX,0,2,20.35,Yes,0.2604,5.3,Low Risk
7208-PSIHR,2,70,104.3,No,0.1319,13.76,Low Risk
4012-ZTHBR,0,21,44.95,No,0.2544,11.44,Low Risk
0489-WMEMG,1,23,49.45,No,0.0871,4.31,Low Risk
7435-ZNUYY,1,6,20.6,No,0.0244,0.5,Low Risk
1354-YZFNB,2,4,19.55,No,0.0126,0.25,Low Risk
6956-SMUCM,0,3,99.0,Yes,0.7053,69.82,High Risk
2985-FMWYF,0,23,93.5,No,0.563,52.64,Medium Risk
2812-ENYMO,1,26,54.55,No,0.0556,3.03,Low Risk
2717-HVIZY,0,8,20.05,No,0.1265,2.54,Low Risk
3223-WZWJM,0,26,83.95,Yes,0.5653,47.46,Medium Risk
3422-GALYP,0,2,79.45,No,0.712,56.57,High Risk
9053-JZFKV,2,67,116.2,Yes,0.2913,33.85,Low Risk
2530-ENDWQ,2,71,93.7,Yes,0.24,22.49,Low Risk
2890-WFBHU,1,59,79.85,No,0.0722,5.77,Low Risk
0327-WFZSY,1,39,100.0,No,0.2314,23.14,Low Risk
7977-HXJKU,2,21,19.6,No,0.0376,0.74,Low Risk
6615-ZGEDR,0,1,19.7,Yes,0.3436,6.77,Medium Risk
7033-CLAMM,2,48,20.2,No,0.0062,0.13,Low Risk
4023-RTIQM,1,31,50.4,No,0.1086,5.47,Low Risk
0864-FVJNJ,1,64,113.35,No,0.0686,7.78,Low Risk
7356-IWLFW,0,46,80.0,No,0.2938,23.5,Low Risk
9541-PWTWO,2,52,80.95,No,0.0303,2.45,Low Risk
3967-VQOGC,2,67,24.9,No,0.0084,0.21,Low Risk
7872-RDDLZ,0,67,54.9,No,0.1545,8.48,Low Risk
9250-WYPLL,0,5,75.55,Yes,0.6395,48.31,High Risk
6308-CQRBU,2,71,109.25,No,0.1078,11.78,Low Risk
2754-XBHTB,0,9,77.65,Yes,0.6109,47.44,High Risk
1597-LHYNC,0,26,95.0,Yes,0.5537,52.6,Medium Risk
0186-CAERR,1,71,116.3,No,0.165,19.19,Low Risk
3043-SUDUA,0,32,19.9,No,0.1013,2.02,Low Risk
5442-BHQNG,0,2,70.35,No,0.6031,42.43,High Risk
2169-RRLFW,2,71,25.6,No,0.0076,0.19,Low Risk
5872-OEQNH,1,60,44.45,No,0.091,4.04,Low Risk
3162-KKZXO,1,55,100.15,No,0.3252,32.57,Medium Risk
7055-VKGDA,1,54,105.4,Yes,0.3712,39.12,Medium Risk
0754-UKWQP,0,2,95.85,Yes,0.7699,73.79,High Risk
8873-GLDMH,0,6,73.85,No,0.6177,45.62,High Risk
5696-JVVQY,2,48,70.1,No,0.0278,1.95,Low Risk
8946-BFWSG,2,63,25.25,No,0.0029,0.07,Low Risk
7493-TPUWZ,0,1,79.15,Yes,0.8241,65.23,High Risk
0547-HURJB,0,12,21.05,No,0.1383,2.91,Low Risk
8904-OPDCK,0,54,24.95,No,0.1551,3.87,Low Risk
8845-LWKGE,1,30,64.5,No,0.0541,3.49,Low Risk
1577-HKTFG,0,30,19.65,Yes,0.2285,4.49,Low Risk
8752-STIVR,0,4,79.0,Yes,0.7219,57.03,High Risk
0691-NIKRI,1,40,105.95,No,0.2353,24.93,Low Risk
5022-JNQEQ,0,9,75.85,No,0.5649,42.85,Medium Risk
4558-FANTW,0,17,91.85,Yes,0.572,52.54,Medium Risk
3249-VHRIP,2,62,43.6,No,0.0542,2.36,Low Risk
3736-BLEPA,1,28,91.25,No,0.088,8.03,Low Risk
4701-LKOZD,2,70,89.75,No,0.0316,2.84,Low Risk
6603-QWSPR,2,46,104.4,No,0.1567,16.36,Low Risk
9921-QFQUL,0,23,90.15,No,0.3533,31.85,Medium Risk
1929-ZCBHE,1,47,40.3,No,0.0649,2.62,Low Risk
4378-MYPGO,2,68,105.25,No,0.0799,8.41,Low Risk
8651-ENBZX,1,60,106.0,Yes,0.4399,46.63,Medium Risk
4129-LYCOI,2,67,104.0,No,0.1012,10.52,Low Risk
7798-JVXYM,0,14,69.65,No,0.301,20.96,Medium Risk
8647-SDTWQ,0,57,74.3,No,0.3232,24.01,Medium Risk
2696-ECXKC,1,55,100.9,No,0.1067,10.77,Low Risk
2081-KJSQF,0,1,20.25,No,0.4059,8.22,Medium Risk
7623-TRNQN,0,1,49.9,Yes,0.5053,25.21,Medium Risk
3323-CPBWR,0,23,96.9,No,0.3291,31.89,Medium Risk
9330-IJWIO,0,13,100.35,Yes,0.7175,72.0,High Risk
3384-CTMSF,0,47,104.1,No,0.5212,54.26,Medium Risk
0902-RFHOF,1,38,20.1,No,0.0108,0.22,Low Risk
9286-DOJGF,0,38,74.95,Yes,0.4103,30.75,Medium Risk
6048-QBXKL,0,2,56.55,No,0.6018,34.03,High Risk
9661-MHUMO,0,1,49.25,Yes,0.6374,31.39,High Risk
7718-RXDGG,0,15,68.6,No,0.3723,25.54,Medium Risk
1025-FALIX,0,26,69.05,No,0.2618,18.08,Low Risk
3451-VAWLI,2,35,19.7,No,0.0051,0.1,Low Risk
3407-QGWLG,0,3,20.05,No,0.1262,2.53,Low Risk
1842-EZJMK,0,50,103.7,Yes,0.4818,49.96,Medium Risk
2347-WKKAE,0,42,94.4,No,0.3798,35.85,Medium Risk
8735-DCXNF,0,10,54.95,No,0.1681,9.24,Low Risk
3214-IYUUQ,1,61,93.7,No,0.068,6.37,Low Risk
1936-UAFEH,2,68,110.25,No,0.1353,14.92,Low Risk
3587-PMCOY,1,10,98.9,No,0.4342,42.94,Medium Risk
8079-XRJRS,1,65,89.75,Yes,0.3111,27.92,Medium Risk
1027-LKKQQ,2,72,80.45,No,0.0146,1.17,Low Risk
7148-XZPHA,0,55,79.4,No,0.1922,15.26,Low Risk
8073-IJDCM,0,1,20.3,Yes,0.4891,9.93,Medium Risk
5309-TAIKL,0,7,62.8,No,0.1924,12.08,Low Risk
6856-RAURS,0,2,74.9,No,0.7453,55.82,High Risk
8778-LMWTJ,0,9,74.85,No,0.429,32.11,Medium Risk
9717-IOAAF,2,27,25.85,No,0.0915,2.37,Low Risk
8884-ADFVN,0,7,101.95,Yes,0.8193,83.53,High Risk
2845-KDHVX,2,64,68.3,No,0.0184,1.26,Low Risk
0848-SOMKO,2,70,48.4,No,0.0392,1.9,Low Risk
2720-WGKHP,0,2,94.0,Yes,0.8852,83.21,High Risk
6734-FQAJX,2,67,105.05,No,0.1277,13.41,Low Risk
2869-ADAWR,0,45,89.3,Yes,0.403,35.99,Medium Risk
1535-VTJOQ,2,24,25.15,No,0.0336,0.85,Low Risk
6368-TZZDT,2,4,19.5,No,0.0203,0.4,Low Risk
0943-ZQPXH,0,44,92.95,No,0.2808,26.1,Low Risk
1293-BSEUN,2,72,20.7,No,0.0042,0.09,Low Risk
9894-EZEWG,0,1,74.3,Yes,0.7223,53.67,High Risk
1302-TPUBN,2,66,19.35,No,0.0576,1.11,Low Risk
7851-FLGGQ,0,1,44.65,Yes,0.7064,31.54,High Risk
0637-UBJRP,0,13,84.05,Yes,0.4566,38.38,Medium Risk
0940-OUQEC,0,10,80.7,Yes,0.6076,49.03,High Risk
2378-VTKDH,0,65,104.35,No,0.4029,42.04,Medium Risk
0927-CNGRH,0,1,19.55,No,0.3462,6.77,Medium Risk
8608-OZTLB,1,38,74.05,No,0.0708,5.24,Low Risk
2335-GSODA,2,23,40.1,No,0.0213,0.85,Low Risk
1952-DVVSW,1,10,20.1,No,0.046,0.92,Low Risk
0702-PGIBZ,0,4,101.7,Yes,0.8098,82.36,High Risk
6656-GULJQ,2,72,83.55,No,0.0055,0.46,Low Risk
9853-JFZDU,0,35,56.85,No,0.1648,9.37,Low Risk
1963-VAUKV,0,1,20.4,Yes,0.2958,6.03,Low Risk
3777-XROBG,2,58,19.55,No,0.0065,0.13,Low Risk
6994-FGRHH,1,70,106.15,No,0.1803,19.14,Low Risk
4000-VGMQP,1,38,78.95,No,0.0649,5.12,Low Risk
3999-WRNGR,0,60,49.75,No,0.2085,10.37,Low Risk
3466-RITXD,0,26,92.4,No,0.4007,37.02,Medium Risk
2680-XKKNJ,1,8,58.2,No,0.0699,4.07,Low Risk
3058-HJCUY,1,41,102.6,Yes,0.3996,41.0,Medium Risk
2974-GGUXS,0,36,91.95,No,0.4127,37.95,Medium Risk
7994-XIRTR,1,54,65.25,No,0.0699,4.56,Low Risk
3259-FDWOY,2,71,106.0,Yes,0.2525,26.76,Low Risk
2101-RANCD,0,55,73.1,No,0.4311,31.51,Medium Risk
7921-BEPCI,2,72,59.75,No,0.0184,1.1,Low Risk
0807-ZABDG,0,3,55.1,Yes,0.4344,23.94,Medium Risk
8510-TMWYB,2,54,59.8,No,0.0308,1.84,Low Risk
3258-ZKPAI,2,72,116.6,No,0.0274,3.19,Low Risk
1428-IEDPR,2,52,109.3,No,0.2278,24.9,Low Risk
5298-GSTLM,1,60,101.4,No,0.1553,15.75,Low Risk
4450-YOOHP,0,39,50.65,No,0.2166,10.97,Low Risk
6728-CZFEI,1,15,56.15,No,0.1446,8.12,Low Risk
5748-RNCJT,2,69,106.5,Yes,0.2979,31.73,Low Risk
3653-NCRDJ,1,43,19.2,No,0.0122,0.23,Low Risk
6121-TNHBO,1,63,83.0,No,0.1023,8.49,Low Risk
5119-NZPTV,0,2,70.1,No,0.4789,33.57,Medium Risk
6519-ZHPXP,2,72,108.3,No,0.0511,5.53,Low Risk
7739-LAXOG,0,32,91.05,Yes,0.3984,36.27,Medium Risk
